uuid,Source EN,Fallback EN
5621534e-ca0b-5fc5-8f23-1a473637ce56,location,zip
5621534e-ca0b-5fc5-8f23-1a473637ce56,jobtype,hours
5621534e-ca0b-5fc5-8f23-1a473637ce56,contract,
5621534e-ca0b-5fc5-8f23-1a473637ce56,introduction,
5621534e-ca0b-5fc5-8f23-1a473637ce56,salary,
5621534e-ca0b-5fc5-8f23-1a473637ce56,apply_method,
5621534e-ca0b-5fc5-8f23-1a473637ce56,,
51ca9be4-c9be-5eca-baf9-10131d84f26a,branch,client
51ca9be4-c9be-5eca-baf9-10131d84f26a,location,zip
51ca9be4-c9be-5eca-baf9-10131d84f26a,jobtype,hours
51ca9be4-c9be-5eca-baf9-10131d84f26a,contract,
51ca9be4-c9be-5eca-baf9-10131d84f26a,introduction,
51ca9be4-c9be-5eca-baf9-10131d84f26a,salary,
51ca9be4-c9be-5eca-baf9-10131d84f26a,apply_method,
51ca9be4-c9be-5eca-baf9-10131d84f26a,,
fe2f6da3-89aa-5e75-8d62-714516e4ce06,branch,client
fe2f6da3-89aa-5e75-8d62-714516e4ce06,location,zip
fe2f6da3-89aa-5e75-8d62-714516e4ce06,jobtype,hours
fe2f6da3-89aa-5e75-8d62-714516e4ce06,contract,
fe2f6da3-89aa-5e75-8d62-714516e4ce06,introduction,
fe2f6da3-89aa-5e75-8d62-714516e4ce06,salary,
fe2f6da3-89aa-5e75-8d62-714516e4ce06,apply_method,
fe2f6da3-89aa-5e75-8d62-714516e4ce06,,
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,branch,client
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,location,zip
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,jobtype,hours
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,contract,
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,introduction,
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,salary,
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,apply_method,
cc0f3097-3d04-59d8-9f66-0cbb2fbc63ed,,
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,branch,client
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,location,zip
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,jobtype,hours
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,contract,
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,introduction,
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,salary,
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,apply_method,
ae74ac48-03b9-50dc-b7bd-084e7a8971b5,,
e4f8bff8-b499-5766-a278-5f64bfc48805,branch,client
e4f8bff8-b499-5766-a278-5f64bfc48805,location,zip
e4f8bff8-b499-5766-a278-5f64bfc48805,jobtype,hours
e4f8bff8-b499-5766-a278-5f64bfc48805,contract,
e4f8bff8-b499-5766-a278-5f64bfc48805,introduction,
e4f8bff8-b499-5766-a278-5f64bfc48805,salary,
e4f8bff8-b499-5766-a278-5f64bfc48805,apply_method,
e4f8bff8-b499-5766-a278-5f64bfc48805,,
7cce3b13-128d-52dd-bffd-8cc666b03a96,branch,client
7cce3b13-128d-52dd-bffd-8cc666b03a96,location,zip
7cce3b13-128d-52dd-bffd-8cc666b03a96,jobtype,hours
7cce3b13-128d-52dd-bffd-8cc666b03a96,contract,
7cce3b13-128d-52dd-bffd-8cc666b03a96,introduction,
7cce3b13-128d-52dd-bffd-8cc666b03a96,salary,
7cce3b13-128d-52dd-bffd-8cc666b03a96,apply_method,
7cce3b13-128d-52dd-bffd-8cc666b03a96,,
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,branch,client
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,location,zip
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,jobtype,hours
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,contract,
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,introduction,
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,salary,
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,apply_method,
b6e8ba5a-2498-5c25-9c26-a1bc9a0b9087,,
90c46366-0f13-5f4a-9272-b62044ab50ca,title_alt,functiongroup
90c46366-0f13-5f4a-9272-b62044ab50ca,title_alt,functiongroup
90c46366-0f13-5f4a-9272-b62044ab50ca,education,title
90c46366-0f13-5f4a-9272-b62044ab50ca,education,title
90c46366-0f13-5f4a-9272-b62044ab50ca,country,location
90c46366-0f13-5f4a-9272-b62044ab50ca,country,location
90c46366-0f13-5f4a-9272-b62044ab50ca,jobtype,hours
90c46366-0f13-5f4a-9272-b62044ab50ca,jobtype,hours
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_address,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_address,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_address,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_address,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_city,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_city,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_city,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_city,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_phone,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_phone,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_phone,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_phone,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_name,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_name,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_name,
90c46366-0f13-5f4a-9272-b62044ab50ca,contact_name,
90c46366-0f13-5f4a-9272-b62044ab50ca,contract,
90c46366-0f13-5f4a-9272-b62044ab50ca,contract,
90c46366-0f13-5f4a-9272-b62044ab50ca,location,
90c46366-0f13-5f4a-9272-b62044ab50ca,location,
90c46366-0f13-5f4a-9272-b62044ab50ca,salary,
90c46366-0f13-5f4a-9272-b62044ab50ca,salary,
90c46366-0f13-5f4a-9272-b62044ab50ca,apply_method,
90c46366-0f13-5f4a-9272-b62044ab50ca,apply_method,
90c46366-0f13-5f4a-9272-b62044ab50ca,language,
90c46366-0f13-5f4a-9272-b62044ab50ca,language,
90c46366-0f13-5f4a-9272-b62044ab50ca,vacancy_language,
90c46366-0f13-5f4a-9272-b62044ab50ca,language_knowledge1,
90c46366-0f13-5f4a-9272-b62044ab50ca,language_knowledge1,
be9e7df7-6882-58a0-ac21-2bc5427a765f,contract,contract
be9e7df7-6882-58a0-ac21-2bc5427a765f,functiongroup,title_alt
be9e7df7-6882-58a0-ac21-2bc5427a765f,jobtype,hours
be9e7df7-6882-58a0-ac21-2bc5427a765f,location,
be9e7df7-6882-58a0-ac21-2bc5427a765f,salary,
60e7bc90-fccf-523d-899a-e36334cebc3d,country,location
60e7bc90-fccf-523d-899a-e36334cebc3d,zip,location
60e7bc90-fccf-523d-899a-e36334cebc3d,location,zip
60e7bc90-fccf-523d-899a-e36334cebc3d,employer,
60e7bc90-fccf-523d-899a-e36334cebc3d,,
0b639524-a4ad-5d33-bede-12185ba6ca0a,country,location
0b639524-a4ad-5d33-bede-12185ba6ca0a,zip,location
0b639524-a4ad-5d33-bede-12185ba6ca0a,location,zip
0b639524-a4ad-5d33-bede-12185ba6ca0a,employer,
0b639524-a4ad-5d33-bede-12185ba6ca0a,,
b8e33ecb-f2ee-5f1e-a8e7-afe7f0e077e3,country,location
b8e33ecb-f2ee-5f1e-a8e7-afe7f0e077e3,zip,location
b8e33ecb-f2ee-5f1e-a8e7-afe7f0e077e3,location,zip
b8e33ecb-f2ee-5f1e-a8e7-afe7f0e077e3,employer,
b8e33ecb-f2ee-5f1e-a8e7-afe7f0e077e3,,
b92ba2d7-4721-514a-ad43-ec3be377e6da,country,location
b92ba2d7-4721-514a-ad43-ec3be377e6da,zip,location
b92ba2d7-4721-514a-ad43-ec3be377e6da,location,zip
b92ba2d7-4721-514a-ad43-ec3be377e6da,employer,
b92ba2d7-4721-514a-ad43-ec3be377e6da,,
c11adaed-08e4-565f-9361-29d70fafe904,country,location
c11adaed-08e4-565f-9361-29d70fafe904,zip,location
c11adaed-08e4-565f-9361-29d70fafe904,location,zip
c11adaed-08e4-565f-9361-29d70fafe904,employer,
c11adaed-08e4-565f-9361-29d70fafe904,,
56e214ef-9168-5096-8e69-29021f8e4545,country,location
56e214ef-9168-5096-8e69-29021f8e4545,zip,location
56e214ef-9168-5096-8e69-29021f8e4545,location,zip
56e214ef-9168-5096-8e69-29021f8e4545,employer,
56e214ef-9168-5096-8e69-29021f8e4545,,
968daad1-1b38-5a13-88e8-5b7d2b65ec85,country,location
968daad1-1b38-5a13-88e8-5b7d2b65ec85,zip,location
968daad1-1b38-5a13-88e8-5b7d2b65ec85,location,zip
968daad1-1b38-5a13-88e8-5b7d2b65ec85,employer,
968daad1-1b38-5a13-88e8-5b7d2b65ec85,,
f7489388-177b-5865-8be0-c97d4e7f2eb9,country,location
f7489388-177b-5865-8be0-c97d4e7f2eb9,zip,location
f7489388-177b-5865-8be0-c97d4e7f2eb9,location,zip
f7489388-177b-5865-8be0-c97d4e7f2eb9,employer,
f7489388-177b-5865-8be0-c97d4e7f2eb9,,
510a3646-fa6f-5a5d-906e-24a2b2cfb184,country,location
510a3646-fa6f-5a5d-906e-24a2b2cfb184,zip,location
510a3646-fa6f-5a5d-906e-24a2b2cfb184,location,zip
510a3646-fa6f-5a5d-906e-24a2b2cfb184,employer,
510a3646-fa6f-5a5d-906e-24a2b2cfb184,,
22776b10-dd0f-5ea9-ba2b-1b7bad092071,country,location
22776b10-dd0f-5ea9-ba2b-1b7bad092071,zip,location
22776b10-dd0f-5ea9-ba2b-1b7bad092071,location,zip
22776b10-dd0f-5ea9-ba2b-1b7bad092071,employer,
22776b10-dd0f-5ea9-ba2b-1b7bad092071,,
eb3ccb3b-6d49-5376-b193-1744c74f23e7,country,location
eb3ccb3b-6d49-5376-b193-1744c74f23e7,zip,location
eb3ccb3b-6d49-5376-b193-1744c74f23e7,location,zip
eb3ccb3b-6d49-5376-b193-1744c74f23e7,employer,
eb3ccb3b-6d49-5376-b193-1744c74f23e7,,
a7ed4fc6-fefb-5347-889a-5e682136f58b,country,location
a7ed4fc6-fefb-5347-889a-5e682136f58b,zip,location
a7ed4fc6-fefb-5347-889a-5e682136f58b,location,zip
a7ed4fc6-fefb-5347-889a-5e682136f58b,employer,
a7ed4fc6-fefb-5347-889a-5e682136f58b,,
c63c9fe7-552e-551f-9f0e-489881933e12,country,location
c63c9fe7-552e-551f-9f0e-489881933e12,zip,location
c63c9fe7-552e-551f-9f0e-489881933e12,location,zip
c63c9fe7-552e-551f-9f0e-489881933e12,employer,
c63c9fe7-552e-551f-9f0e-489881933e12,,
573b0f7e-15d7-5044-b84c-e87e5af3b467,country,location
573b0f7e-15d7-5044-b84c-e87e5af3b467,zip,location
573b0f7e-15d7-5044-b84c-e87e5af3b467,location,zip
573b0f7e-15d7-5044-b84c-e87e5af3b467,employer,
573b0f7e-15d7-5044-b84c-e87e5af3b467,,
bb7e9e5a-7d06-5d40-a787-7302cd6693d5,country,location
bb7e9e5a-7d06-5d40-a787-7302cd6693d5,zip,location
bb7e9e5a-7d06-5d40-a787-7302cd6693d5,location,zip
bb7e9e5a-7d06-5d40-a787-7302cd6693d5,employer,
bb7e9e5a-7d06-5d40-a787-7302cd6693d5,,
9d2a65e0-028c-5198-b276-adc1d94153d1,country,location
9d2a65e0-028c-5198-b276-adc1d94153d1,zip,location
9d2a65e0-028c-5198-b276-adc1d94153d1,location,zip
9d2a65e0-028c-5198-b276-adc1d94153d1,employer,
9d2a65e0-028c-5198-b276-adc1d94153d1,,
b25e8d77-2b43-52ae-a878-f2a8ac08a874,country,location
b25e8d77-2b43-52ae-a878-f2a8ac08a874,zip,location
b25e8d77-2b43-52ae-a878-f2a8ac08a874,location,zip
b25e8d77-2b43-52ae-a878-f2a8ac08a874,employer,
b25e8d77-2b43-52ae-a878-f2a8ac08a874,,
b8c9934e-231a-5492-849a-0d4a820ce4e4,country,location
b8c9934e-231a-5492-849a-0d4a820ce4e4,zip,location
b8c9934e-231a-5492-849a-0d4a820ce4e4,location,zip
b8c9934e-231a-5492-849a-0d4a820ce4e4,employer,
b8c9934e-231a-5492-849a-0d4a820ce4e4,,
49006dcf-0b20-54c1-9ea3-e237c90d21a2,country,location
49006dcf-0b20-54c1-9ea3-e237c90d21a2,zip,location
49006dcf-0b20-54c1-9ea3-e237c90d21a2,location,zip
49006dcf-0b20-54c1-9ea3-e237c90d21a2,employer,
49006dcf-0b20-54c1-9ea3-e237c90d21a2,,
a90e3f59-b8fd-5a3a-9222-a37696e90449,title_alt,title
a90e3f59-b8fd-5a3a-9222-a37696e90449,country,location
a90e3f59-b8fd-5a3a-9222-a37696e90449,zip,location
a90e3f59-b8fd-5a3a-9222-a37696e90449,location,zip
a90e3f59-b8fd-5a3a-9222-a37696e90449,employer,
a90e3f59-b8fd-5a3a-9222-a37696e90449,contract,
a90e3f59-b8fd-5a3a-9222-a37696e90449,salary,
a90e3f59-b8fd-5a3a-9222-a37696e90449,hours,
7b7824dd-51a3-5277-8c03-295849c3cb42,branch,title
7b7824dd-51a3-5277-8c03-295849c3cb42,experience,title
7b7824dd-51a3-5277-8c03-295849c3cb42,functiongroup,title
7b7824dd-51a3-5277-8c03-295849c3cb42,province,location
7b7824dd-51a3-5277-8c03-295849c3cb42,salary_period,salary
7b7824dd-51a3-5277-8c03-295849c3cb42,salary_currency,salary
7b7824dd-51a3-5277-8c03-295849c3cb42,contract,
7b7824dd-51a3-5277-8c03-295849c3cb42,salary,
7b7824dd-51a3-5277-8c03-295849c3cb42,salary,
7b7824dd-51a3-5277-8c03-295849c3cb42,vacancy_language,
ba80cc34-bfd9-5113-a89f-ba6355049927,zip,location
f7f9b86c-0683-5988-9aa0-83af8893d812,contact_name,contact_email
f7f9b86c-0683-5988-9aa0-83af8893d812,contact_name,contact_email
f7f9b86c-0683-5988-9aa0-83af8893d812,contact_email,contact_name
f7f9b86c-0683-5988-9aa0-83af8893d812,experience,career
f7f9b86c-0683-5988-9aa0-83af8893d812,title_alt,title
f7f9b86c-0683-5988-9aa0-83af8893d812,education,title
f7f9b86c-0683-5988-9aa0-83af8893d812,zip,location
f7f9b86c-0683-5988-9aa0-83af8893d812,contract,
f7f9b86c-0683-5988-9aa0-83af8893d812,hours,
f7f9b86c-0683-5988-9aa0-83af8893d812,upsell,
6caa8bef-fd2f-5b0b-b4f8-6323936e0c9d,zip,location
ae4e563d-06f8-58ce-849b-95d13e6e792c,functiongroup,title_alt
ae4e563d-06f8-58ce-849b-95d13e6e792c,country,location
ae4e563d-06f8-58ce-849b-95d13e6e792c,zip,location
ae4e563d-06f8-58ce-849b-95d13e6e792c,branch,client
ae4e563d-06f8-58ce-849b-95d13e6e792c,location,zip
dcf70f5c-b55e-5bf2-81ef-334ca3a63c63,country,
dcf70f5c-b55e-5bf2-81ef-334ca3a63c63,location,
dcf70f5c-b55e-5bf2-81ef-334ca3a63c63,zip,
52ce56f6-3898-533c-8fbb-11fdd9e2a286,country,
52ce56f6-3898-533c-8fbb-11fdd9e2a286,location,
52ce56f6-3898-533c-8fbb-11fdd9e2a286,zip,
6d2fa5f1-360f-5380-be67-483806d34ae5,location,zip
649b99cd-3017-5c4b-b78e-88435c14dc92,location,zip
649b99cd-3017-5c4b-b78e-88435c14dc92,contract,
649b99cd-3017-5c4b-b78e-88435c14dc92,salary,
035fce55-7270-5ac0-b3c5-b6c70f1b2665,,
aab1a035-bd34-57f9-821e-8187942beda6,,
f394ba64-79ca-5071-9ca5-d63cb145d1ac,,
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,branch,title
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,experience,title
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,functiongroup,title
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,province,location
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,salary_period,salary
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,salary_currency,salary
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,contract,
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,salary,
84bbe132-b0a8-5d6e-935d-5d6017bc63f6,salary,
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,branch,title
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,experience,title
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,functiongroup,title
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,province,location
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,salary_period,salary
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,salary_currency,salary
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,contract,
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,salary,
362cedd3-08aa-5b46-bb8e-014cb1bd6c30,salary,
0e56870c-0b5b-58bc-a02f-080818c2dc68,functiongroup,title
0e56870c-0b5b-58bc-a02f-080818c2dc68,country,location
0e56870c-0b5b-58bc-a02f-080818c2dc68,contract,
0e56870c-0b5b-58bc-a02f-080818c2dc68,,
752b2184-e117-51e7-b293-f4f0ed7a8da1,branch,title
752b2184-e117-51e7-b293-f4f0ed7a8da1,experience,title
752b2184-e117-51e7-b293-f4f0ed7a8da1,functiongroup,title
752b2184-e117-51e7-b293-f4f0ed7a8da1,province,location
752b2184-e117-51e7-b293-f4f0ed7a8da1,salary_period,salary
752b2184-e117-51e7-b293-f4f0ed7a8da1,salary_currency,salary
752b2184-e117-51e7-b293-f4f0ed7a8da1,contract,
752b2184-e117-51e7-b293-f4f0ed7a8da1,salary,
752b2184-e117-51e7-b293-f4f0ed7a8da1,salary,
752b2184-e117-51e7-b293-f4f0ed7a8da1,vacancy_language,
424a9d57-629c-54ab-8978-218cffa8aa21,branch,title
424a9d57-629c-54ab-8978-218cffa8aa21,experience,title
424a9d57-629c-54ab-8978-218cffa8aa21,functiongroup,title
424a9d57-629c-54ab-8978-218cffa8aa21,province,location
424a9d57-629c-54ab-8978-218cffa8aa21,salary_period,salary
424a9d57-629c-54ab-8978-218cffa8aa21,salary_currency,salary
424a9d57-629c-54ab-8978-218cffa8aa21,contract,
424a9d57-629c-54ab-8978-218cffa8aa21,salary,
424a9d57-629c-54ab-8978-218cffa8aa21,salary,
424a9d57-629c-54ab-8978-218cffa8aa21,vacancy_language,
685f481f-6438-539b-85d5-bc08ff8a8b9a,contact_name,contact_email
685f481f-6438-539b-85d5-bc08ff8a8b9a,contact_name,contact_email
685f481f-6438-539b-85d5-bc08ff8a8b9a,contact_email,contact_name
685f481f-6438-539b-85d5-bc08ff8a8b9a,experience,career
685f481f-6438-539b-85d5-bc08ff8a8b9a,functiongroup,title
685f481f-6438-539b-85d5-bc08ff8a8b9a,education,title
685f481f-6438-539b-85d5-bc08ff8a8b9a,zip,location
685f481f-6438-539b-85d5-bc08ff8a8b9a,contract,
685f481f-6438-539b-85d5-bc08ff8a8b9a,hours,
685f481f-6438-539b-85d5-bc08ff8a8b9a,upsell,
8e2dd45f-1df5-5676-8550-9fa3b53f9850,branch,title
8e2dd45f-1df5-5676-8550-9fa3b53f9850,experience,title
8e2dd45f-1df5-5676-8550-9fa3b53f9850,functiongroup,title
8e2dd45f-1df5-5676-8550-9fa3b53f9850,province,location
8e2dd45f-1df5-5676-8550-9fa3b53f9850,salary_period,salary
8e2dd45f-1df5-5676-8550-9fa3b53f9850,salary_currency,salary
8e2dd45f-1df5-5676-8550-9fa3b53f9850,contract,
8e2dd45f-1df5-5676-8550-9fa3b53f9850,salary,
8e2dd45f-1df5-5676-8550-9fa3b53f9850,salary,
8e2dd45f-1df5-5676-8550-9fa3b53f9850,vacancy_language,
54a9ac37-ebec-5daf-8b39-68e234cb86b5,functiongroup,title
54a9ac37-ebec-5daf-8b39-68e234cb86b5,education,title
54a9ac37-ebec-5daf-8b39-68e234cb86b5,tags,title_alt
54a9ac37-ebec-5daf-8b39-68e234cb86b5,province,location
54a9ac37-ebec-5daf-8b39-68e234cb86b5,salary_period,salary
54a9ac37-ebec-5daf-8b39-68e234cb86b5,salary_currency,salary
54a9ac37-ebec-5daf-8b39-68e234cb86b5,contact_email,
54a9ac37-ebec-5daf-8b39-68e234cb86b5,contract,
54a9ac37-ebec-5daf-8b39-68e234cb86b5,salary,
54a9ac37-ebec-5daf-8b39-68e234cb86b5,salary,
54a9ac37-ebec-5daf-8b39-68e234cb86b5,vacancy_language,
ada07f41-4024-54d7-8d33-17ac8fd3bd26,branch,title
ada07f41-4024-54d7-8d33-17ac8fd3bd26,experience,title
ada07f41-4024-54d7-8d33-17ac8fd3bd26,functiongroup,title
ada07f41-4024-54d7-8d33-17ac8fd3bd26,province,location
ada07f41-4024-54d7-8d33-17ac8fd3bd26,salary_period,salary
ada07f41-4024-54d7-8d33-17ac8fd3bd26,salary_currency,salary
ada07f41-4024-54d7-8d33-17ac8fd3bd26,contract,
ada07f41-4024-54d7-8d33-17ac8fd3bd26,salary,
ada07f41-4024-54d7-8d33-17ac8fd3bd26,salary,
ada07f41-4024-54d7-8d33-17ac8fd3bd26,vacancy_language,
a2d57607-def0-5add-9b06-26913aa6af4a,contact_company,employer
a2d57607-def0-5add-9b06-26913aa6af4a,title_alt,title
a2d57607-def0-5add-9b06-26913aa6af4a,country,location
a2d57607-def0-5add-9b06-26913aa6af4a,zip,location
a2d57607-def0-5add-9b06-26913aa6af4a,location,zip
a2d57607-def0-5add-9b06-26913aa6af4a,contract,
a2d57607-def0-5add-9b06-26913aa6af4a,experience,
a2d57607-def0-5add-9b06-26913aa6af4a,apply_method,
a2d57607-def0-5add-9b06-26913aa6af4a,upsell,
a2d57607-def0-5add-9b06-26913aa6af4a,,
54c71af0-aa12-54fc-a8f8-df5b3c3d3082,functiongroup,title
54c71af0-aa12-54fc-a8f8-df5b3c3d3082,province,location
54c71af0-aa12-54fc-a8f8-df5b3c3d3082,branch,client
54c71af0-aa12-54fc-a8f8-df5b3c3d3082,upsell,
6094e2f8-4b98-55d4-86ac-6c1f17e86735,functiongroup,title
6094e2f8-4b98-55d4-86ac-6c1f17e86735,functiongroup,title
6094e2f8-4b98-55d4-86ac-6c1f17e86735,education,title
6094e2f8-4b98-55d4-86ac-6c1f17e86735,province,location
6094e2f8-4b98-55d4-86ac-6c1f17e86735,upsell,
65651382-5c1a-5ec8-bb43-15b0b5a1817e,functiongroup,title
65651382-5c1a-5ec8-bb43-15b0b5a1817e,education,title
65651382-5c1a-5ec8-bb43-15b0b5a1817e,province,location
65651382-5c1a-5ec8-bb43-15b0b5a1817e,branch,client
65651382-5c1a-5ec8-bb43-15b0b5a1817e,upsell,
a9fdc493-1b23-551c-86d9-bddf153738a5,,
96aad596-de8d-581d-a92d-adf590ee7035,,
03a6cb2d-0530-5604-829a-857a8d49268c,career,title
03a6cb2d-0530-5604-829a-857a8d49268c,title_alt,title
03a6cb2d-0530-5604-829a-857a8d49268c,education,title_alt
03a6cb2d-0530-5604-829a-857a8d49268c,province,location
03a6cb2d-0530-5604-829a-857a8d49268c,branch,client
03a6cb2d-0530-5604-829a-857a8d49268c,location,zip
03a6cb2d-0530-5604-829a-857a8d49268c,employer,
03a6cb2d-0530-5604-829a-857a8d49268c,contract,
ad6a0982-8f0f-59f3-9328-1facbf67447f,hours,jobtype
ad6a0982-8f0f-59f3-9328-1facbf67447f,title_alt,title
ad6a0982-8f0f-59f3-9328-1facbf67447f,province,location
ad6a0982-8f0f-59f3-9328-1facbf67447f,educationsubject,
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,title_alt,title
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,title_alt,title
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,education,title_alt
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,zip,location
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,location,zip
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,jobtype,hours
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,contract,
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,introduction,
be0a09ff-8fe0-5a8b-851f-4e4ffada82e2,,
9a14534a-b376-5d28-8964-6cfcb5e461ee,jobtype,contract
9a14534a-b376-5d28-8964-6cfcb5e461ee,functiongroup,title
9a14534a-b376-5d28-8964-6cfcb5e461ee,province,location
9a14534a-b376-5d28-8964-6cfcb5e461ee,experience,education
9a14534a-b376-5d28-8964-6cfcb5e461ee,branch,client
9a14534a-b376-5d28-8964-6cfcb5e461ee,contact_name,
9a14534a-b376-5d28-8964-6cfcb5e461ee,salary,
6795336e-ff36-5890-b6c8-4ec7e0791e41,experience,career
6795336e-ff36-5890-b6c8-4ec7e0791e41,hours,jobtype
6795336e-ff36-5890-b6c8-4ec7e0791e41,contact_company,
6795336e-ff36-5890-b6c8-4ec7e0791e41,contact_company,
6795336e-ff36-5890-b6c8-4ec7e0791e41,contact_phone,
6795336e-ff36-5890-b6c8-4ec7e0791e41,contact_email,
6795336e-ff36-5890-b6c8-4ec7e0791e41,contact_name,
6795336e-ff36-5890-b6c8-4ec7e0791e41,contact_name,
6795336e-ff36-5890-b6c8-4ec7e0791e41,contract,
6795336e-ff36-5890-b6c8-4ec7e0791e41,title,
6795336e-ff36-5890-b6c8-4ec7e0791e41,title,
6795336e-ff36-5890-b6c8-4ec7e0791e41,client,
6795336e-ff36-5890-b6c8-4ec7e0791e41,startdate_employment,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
6795336e-ff36-5890-b6c8-4ec7e0791e41,,
32a3573a-5157-557f-87bd-42944e07514e,apply_method,
c2f40f31-3830-50c8-adb4-5df873cd49cc,functiongroup,title
c2f40f31-3830-50c8-adb4-5df873cd49cc,functiongroup,title
c2f40f31-3830-50c8-adb4-5df873cd49cc,province,location
c2f40f31-3830-50c8-adb4-5df873cd49cc,branch,client
7686c7b3-186b-536f-9d02-e47b7a13da6b,experience,career
7686c7b3-186b-536f-9d02-e47b7a13da6b,functiongroup,title
7686c7b3-186b-536f-9d02-e47b7a13da6b,province,location
7686c7b3-186b-536f-9d02-e47b7a13da6b,branch,client
7686c7b3-186b-536f-9d02-e47b7a13da6b,location,zip
c3453e58-fcf7-506e-ad7e-151f992e1147,functiongroup,title
c3453e58-fcf7-506e-ad7e-151f992e1147,province,location
c3453e58-fcf7-506e-ad7e-151f992e1147,salary_period,salary
c3453e58-fcf7-506e-ad7e-151f992e1147,salary_currency,salary
c3453e58-fcf7-506e-ad7e-151f992e1147,salary,
c3453e58-fcf7-506e-ad7e-151f992e1147,salary,
c3453e58-fcf7-506e-ad7e-151f992e1147,vacancy_language,
85ac33ba-0926-5ead-82a6-c463f5629aa5,contact_name,contact_email
85ac33ba-0926-5ead-82a6-c463f5629aa5,contact_name,contact_email
85ac33ba-0926-5ead-82a6-c463f5629aa5,contact_email,contact_name
85ac33ba-0926-5ead-82a6-c463f5629aa5,experience,career
85ac33ba-0926-5ead-82a6-c463f5629aa5,functiongroup,title
85ac33ba-0926-5ead-82a6-c463f5629aa5,education,title
85ac33ba-0926-5ead-82a6-c463f5629aa5,zip,location
85ac33ba-0926-5ead-82a6-c463f5629aa5,contract,
85ac33ba-0926-5ead-82a6-c463f5629aa5,hours,
